#Types Before Cut: 11091
#Types After Cut: 9685
#Search Hits: 0
978	4	10.538	чгк
979	4	10.538	четырнадцать
980	4	10.538	чуваки
981	4	10.538	чудо
982	4	10.538	шикарно
983	4	10.538	шутки
984	4	10.538	щуку
985	4	10.538	щяс
986	9	10.156	взяли
987	9	10.156	зала
988	9	10.156	хорошая
989	7	10.153	вечера
990	7	10.153	вещей
991	7	10.153	единственное
992	7	10.153	километров
993	7	10.153	короткий
994	7	10.153	увидел
995	7	10.153	чисто
996	13	10.093	месте
997	8	10.055	любовь
998	8	10.055	людям
999	8	10.055	модель
1000	8	10.055	неплохо
1001	8	10.055	приехал
1002	8	10.055	сто
1003	8	10.055	ходят
1004	15	9.904	точно
1005	12	9.681	плане
1006	11	9.287	темы
1007	11	9.287	хорошие
1008	17	9.045	довольно
1009	15	8.950	одну
1010	127	8.917	сейчас
1011	319	8.910	он
1012	9	8.579	a
1013	9	8.579	нами
1014	9	8.579	руки
1015	12	8.543	недавно
1016	12	8.543	пошли
1017	19	8.486	вечером
1018	19	8.486	никогда
1019	83	8.479	этот
1020	5	8.389	богу
1021	5	8.389	боюсь
1022	5	8.389	видеть
1023	5	8.389	вниз
1024	5	8.389	гости
1025	5	8.389	грубо
1026	5	8.389	детства
1027	5	8.389	магазин
1028	5	8.389	мария
1029	5	8.389	машину
1030	5	8.389	мимо
1031	5	8.389	назывался
1032	5	8.389	недалеко
1033	5	8.389	остановиться
1034	5	8.389	отлично
1035	5	8.389	приходили
1036	5	8.389	прочее
1037	5	8.389	русском
1038	5	8.389	следующая
1039	5	8.389	стоять
1040	5	8.389	телефон
1041	5	8.389	успела
1042	5	8.389	фильмов
1043	5	8.389	цветы
1044	5	8.389	человеком
1045	8	8.293	друга
1046	8	8.293	номер
1047	8	8.293	обязательно
1048	17	8.252	самый
1049	11	8.103	взял
1050	7	8.094	знал
1051	7	8.094	настолько
1052	7	8.094	началась
1053	7	8.094	начинается
1054	7	8.094	нашем
1055	7	8.094	нашли
1056	7	8.094	стоят
1057	7	8.094	точнее
1058	7	8.094	улица
1059	7	8.094	франции
